<TICKER> <PER> <DATE> <TIME> <OPEN> <HIGH> <LOW> <CLOSE> <VOL>
GDAX.BTC-USD 60 20211022 140000 63305.0600000 63343.2900000 62892.8600000 63210.1100000 159
GDAX.BTC-USD 60 20211022 150000 63210.1100000 63469.9700000 63187.4700000 63391.4300000 155
GDAX.BTC-USD 60 20211022 160000 63391.4200000 63662.5300000 63160.9400000 63658.4300000 372
GDAX.BTC-USD 60 20211022 170000 63658.4300000 63721.9800000 62333.0000000 62395.0000000 1015
GDAX.BTC-USD 60 20211022 180000 62395.0000000 62414.5700000 61131.0000000 61551.1500000 2319
GDAX.BTC-USD 60 20211022 190000 61550.3400000 61698.6000000 60480.5800000 60661.3500000 1997
GDAX.BTC-USD 60 20211022 200000 60661.4000000 61385.0600000 60000.0000000 61148.2900000 1992
GDAX.BTC-USD 60 20211022 210000 61154.4100000 61277.5500000 60500.0000000 60544.8400000 897
GDAX.BTC-USD 60 20211022 220000 60550.6000000 60880.0400000 60198.4900000 60627.9400000 734
GDAX.BTC-USD 60 20211022 230000 60627.9400000 61020.0000000 60300.0000000 61010.0200000 1109
GDAX.BTC-USD 60 20211023 000000 61010.0100000 61221.0900000 60693.1100000 60726.8000000 570
GDAX.BTC-USD 60 20211023 010000 60726.8000000 60971.5100000 60105.0000000 60395.3700000 435
GDAX.BTC-USD 60 20211023 020000 60391.9500000 60817.7300000 60286.5400000 60635.1500000 244
GDAX.BTC-USD 60 20211023 030000 60637.5800000 60892.3600000 60610.3800000 60687.6400000 264
GDAX.BTC-USD 60 20211023 040000 60682.8800000 61159.7500000 60358.0000000 61159.6500000 382
GDAX.BTC-USD 60 20211023 050000 61159.7500000 61222.0000000 60855.6000000 61022.1800000 247
GDAX.BTC-USD 60 20211023 060000 61023.1300000 61249.4100000 60977.5100000 61133.1100000 290
GDAX.BTC-USD 60 20211023 070000 61133.1100000 61259.1700000 61028.7900000 61232.6200000 214
GDAX.BTC-USD 60 20211023 080000 61232.6100000 61555.0000000 61010.2000000 61152.8900000 318
GDAX.BTC-USD 60 20211023 090000 61152.8800000 61239.6400000 60865.2400000 60983.6600000 206
GDAX.BTC-USD 60 20211023 100000 60983.6600000 61084.4100000 60759.2600000 61041.6200000 161
GDAX.BTC-USD 60 20211023 110000 61041.6100000 61082.2900000 60711.7000000 60868.8900000 130
GDAX.BTC-USD 60 20211023 120000 60866.1900000 61131.0000000 60866.1900000 61075.3000000 83
GDAX.BTC-USD 60 20211023 130000 61075.3100000 61115.4700000 60332.0000000 60666.5800000 302
GDAX.BTC-USD 60 20211023 140000 60666.5800000 60795.2100000 60082.0000000 60119.3100000 198
GDAX.BTC-USD 60 20211023 150000 60127.7100000 61687.9200000 59650.0000000 61550.0000000 696
GDAX.BTC-USD 60 20211023 160000 61549.5700000 61750.0000000 61324.6300000 61544.9100000 284
GDAX.BTC-USD 60 20211023 170000 61545.8700000 61705.4400000 61189.8600000 61337.1400000 212
GDAX.BTC-USD 60 20211023 180000 61337.9300000 61468.1400000 60950.0000000 61021.0000000 273
GDAX.BTC-USD 60 20211023 190000 61011.9700000 61546.6100000 60712.0000000 61459.5500000 436
GDAX.BTC-USD 60 20211023 200000 61459.5500000 61649.2100000 60968.3000000 61148.0100000 359
GDAX.BTC-USD 60 20211023 210000 61145.3100000 61356.0000000 60958.3800000 61239.7200000 311
GDAX.BTC-USD 60 20211023 220000 61242.3800000 61416.0400000 61103.1900000 61314.9800000 263
GDAX.BTC-USD 60 20211023 230000 61313.1300000 61326.8200000 60902.0000000 61015.3200000 274
GDAX.BTC-USD 60 20211024 000000 61015.3300000 61141.7400000 60825.0700000 61126.0100000 197
GDAX.BTC-USD 60 20211024 010000 61126.0100000 61450.0000000 60918.6300000 61046.8100000 250
GDAX.BTC-USD 60 20211024 020000 61043.8300000 61440.6600000 60951.3300000 61022.9300000 395
GDAX.BTC-USD 60 20211024 030000 61019.0700000 61354.9900000 60929.6700000 61300.0100000 230
GDAX.BTC-USD 60 20211024 040000 61300.0200000 61491.9600000 61061.3300000 61086.9700000 322
GDAX.BTC-USD 60 20211024 050000 61086.9700000 61168.1200000 60944.3500000 61000.0000000 223
GDAX.BTC-USD 60 20211024 060000 61000.0000000 61265.3000000 60824.3400000 61183.9200000 223
GDAX.BTC-USD 60 20211024 070000 61172.7800000 61299.5700000 61108.4600000 61233.0300000 133
GDAX.BTC-USD 60 20211024 080000 61233.0300000 61250.0000000 60911.7100000 60999.9900000 177
GDAX.BTC-USD 60 20211024 090000 60999.9900000 61142.5400000 60847.4500000 60903.9400000 123
GDAX.BTC-USD 60 20211024 100000 60902.5600000 61122.0500000 60580.2700000 60712.6700000 271
GDAX.BTC-USD 60 20211024 110000 60712.6800000 60933.9100000 60570.0000000 60695.4900000 185
GDAX.BTC-USD 60 20211024 120000 60695.4900000 60729.6900000 60455.5900000 60533.7900000 274
GDAX.BTC-USD 60 20211024 130000 60527.2900000 61275.6600000 60444.8400000 60802.1700000 283
GDAX.BTC-USD 60 20211024 140000 60804.4000000 61091.4500000 60747.5500000 60934.2700000 115
GDAX.BTC-USD 60 20211024 150000 60934.2700000 61000.0300000 60120.9900000 60269.8700000 425
GDAX.BTC-USD 60 20211024 160000 60262.9700000 60831.3300000 59809.0100000 60386.4000000 835
GDAX.BTC-USD 60 20211024 170000 60389.0100000 60798.8800000 60303.7200000 60522.5700000 311
GDAX.BTC-USD 60 20211024 180000 60522.6100000 60601.6700000 60035.1900000 60097.9100000 457
GDAX.BTC-USD 60 20211024 190000 60097.9200000 60354.7800000 59621.0700000 59866.1600000 970
GDAX.BTC-USD 60 20211024 200000 59866.4300000 60398.8100000 59522.8900000 60374.6800000 626
GDAX.BTC-USD 60 20211024 210000 60368.9000000 60525.5000000 60161.3100000 60319.2800000 385
GDAX.BTC-USD 60 20211024 220000 60322.3700000 60322.3700000 59765.3700000 60126.9600000 612
GDAX.BTC-USD 60 20211024 230000 60126.9500000 60750.0000000 60093.8400000 60648.8400000 462
GDAX.BTC-USD 60 20211025 000000 60650.4900000 61165.4700000 60575.0500000 61162.9800000 380
GDAX.BTC-USD 60 20211025 010000 61162.9800000 61350.0000000 60803.5100000 60977.2700000 359
GDAX.BTC-USD 60 20211025 020000 60977.2700000 61061.2800000 60817.7900000 60916.1800000 195
GDAX.BTC-USD 60 20211025 030000 60920.8600000 60972.6700000 60771.9800000 60854.4800000 229
GDAX.BTC-USD 60 20211025 040000 60847.9100000 61850.0000000 60653.5000000 61812.8800000 534
GDAX.BTC-USD 60 20211025 050000 61807.1000000 62111.1000000 61670.3900000 61746.2600000 511
GDAX.BTC-USD 60 20211025 060000 61746.2000000 62031.4000000 61608.5900000 61955.9500000 307
GDAX.BTC-USD 60 20211025 070000 61955.9500000 62229.5400000 61851.7900000 62091.0300000 390
GDAX.BTC-USD 60 20211025 080000 62089.2600000 62214.4800000 61835.7900000 62065.9000000 254
GDAX.BTC-USD 60 20211025 090000 62063.7400000 62121.0900000 61812.5500000 61848.2500000 191
GDAX.BTC-USD 60 20211025 100000 61848.2400000 62071.6100000 61802.4700000 62024.5500000 109
GDAX.BTC-USD 60 20211025 110000 62024.5600000 62908.2800000 61942.5500000 62643.5200000 408
GDAX.BTC-USD 60 20211025 120000 62643.5200000 62966.0000000 62643.5200000 62727.3800000 263
GDAX.BTC-USD 60 20211025 130000 62732.8400000 62867.8000000 62649.5200000 62742.5600000 229
GDAX.BTC-USD 60 20211025 140000 62739.6200000 62854.3700000 62489.7900000 62784.0900000 259
GDAX.BTC-USD 60 20211025 150000 62789.9100000 63191.1800000 62692.1700000 62761.0000000 472
GDAX.BTC-USD 60 20211025 160000 62760.7700000 63021.8200000 62662.0300000 62726.8700000 322
GDAX.BTC-USD 60 20211025 170000 62726.1400000 63423.2800000 62589.9300000 63251.0000000 887
GDAX.BTC-USD 60 20211025 180000 63249.3000000 63350.0000000 62973.1400000 63337.7700000 656
GDAX.BTC-USD 60 20211025 190000 63337.6800000 63650.0000000 63211.4000000 63614.8700000 910
GDAX.BTC-USD 60 20211025 200000 63614.8700000 63726.5800000 63396.6900000 63611.8800000 504
GDAX.BTC-USD 60 20211025 210000 63611.8800000 63664.8700000 62785.1300000 63074.6500000 763
GDAX.BTC-USD 60 20211025 220000 63074.6500000 63157.1900000 62798.4400000 63115.5500000 670
GDAX.BTC-USD 60 20211025 230000 63115.5600000 63127.3400000 62615.0000000 62661.5600000 466
GDAX.BTC-USD 60 20211026 000000 62663.1000000 62810.2500000 62527.0000000 62547.3400000 402
GDAX.BTC-USD 60 20211026 010000 62544.3300000 63300.0000000 62500.0000000 62806.3800000 424
GDAX.BTC-USD 60 20211026 020000 62815.9900000 63098.9600000 62677.4100000 63009.2100000 302
GDAX.BTC-USD 60 20211026 030000 63006.1200000 63183.1600000 62947.2700000 63083.5400000 284
GDAX.BTC-USD 60 20211026 040000 63081.9600000 63290.4900000 62846.8900000 63107.5100000 381
GDAX.BTC-USD 60 20211026 050000 63107.5100000 63116.0000000 62700.0000000 62712.2500000 228
GDAX.BTC-USD 60 20211026 060000 62712.2600000 62915.6300000 62655.3600000 62740.7800000 310
GDAX.BTC-USD 60 20211026 070000 62740.7700000 62864.1900000 62616.7700000 62755.0400000 245
GDAX.BTC-USD 60 20211026 080000 62756.1700000 62811.2700000 62198.2300000 62455.9000000 471
GDAX.BTC-USD 60 20211026 090000 62455.9000000 62634.0100000 62337.7100000 62404.9500000 140
GDAX.BTC-USD 60 20211026 100000 62402.5700000 62580.5900000 62198.0000000 62370.0700000 153
GDAX.BTC-USD 60 20211026 110000 62374.9500000 62492.4300000 62183.7200000 62436.8100000 123
GDAX.BTC-USD 60 20211026 120000 62432.2100000 63126.1600000 62421.8800000 62825.7600000 288
GDAX.BTC-USD 60 20211026 130000 62824.7500000 62858.2400000 62612.0000000 62677.1600000 187
GDAX.BTC-USD 60 20211026 140000 62676.3800000 63021.9500000 62561.1800000 62991.5800000 147
GDAX.BTC-USD 60 20211026 150000 62994.5100000 63083.3200000 62687.2900000 62749.9300000 223
GDAX.BTC-USD 60 20211026 160000 62749.9200000 62868.8900000 62293.6500000 62488.6500000 450
GDAX.BTC-USD 60 20211026 170000 62490.5400000 62576.3300000 62047.0000000 62213.2500000 454
GDAX.BTC-USD 60 20211026 180000 62213.2400000 62239.7300000 61804.9300000 61927.6700000 797
GDAX.BTC-USD 60 20211026 190000 61927.6700000 62796.5900000 61837.2600000 62516.0200000 674
GDAX.BTC-USD 60 20211026 200000 62511.1700000 62717.7700000 61812.0000000 62052.2100000 542
GDAX.BTC-USD 60 20211026 210000 62052.2100000 62518.1300000 61992.5000000 62466.5800000 337
GDAX.BTC-USD 60 20211026 220000 62468.4600000 62600.0000000 62271.0100000 62326.8600000 435
GDAX.BTC-USD 60 20211026 230000 62331.1700000 62368.2900000 61915.0000000 61981.8000000 733
GDAX.BTC-USD 60 20211027 000000 61981.8000000 62303.7800000 61871.0000000 62102.0000000 508
GDAX.BTC-USD 60 20211027 010000 62102.0000000 62106.8200000 60511.0000000 60834.6200000 1486
GDAX.BTC-USD 60 20211027 020000 60826.8100000 60917.8500000 59837.0700000 60313.0000000 2155
GDAX.BTC-USD 60 20211027 030000 60310.0000000 60600.0000000 60175.1100000 60337.6200000 711
GDAX.BTC-USD 60 20211027 040000 60333.1900000 60785.3700000 60158.0000000 60692.0200000 711
GDAX.BTC-USD 60 20211027 050000 60692.0400000 60862.4300000 60500.0000000 60541.1400000 488
GDAX.BTC-USD 60 20211027 060000 60533.5900000 60645.8400000 60400.0000000 60428.9000000 482
GDAX.BTC-USD 60 20211027 070000 60420.2400000 60856.1800000 60380.0000000 60711.1300000 356
GDAX.BTC-USD 60 20211027 080000 60711.4400000 61488.0000000 60525.4700000 61200.6700000 883
GDAX.BTC-USD 60 20211027 090000 61200.6700000 61396.1100000 60812.3000000 60926.1800000 387
GDAX.BTC-USD 60 20211027 100000 60926.1900000 60990.3200000 60655.1100000 60714.1800000 392
GDAX.BTC-USD 60 20211027 110000 60715.4300000 60971.8400000 59926.6100000 59974.7200000 673
GDAX.BTC-USD 60 20211027 120000 59974.7100000 59981.9500000 58100.0000000 59260.5400000 2386
GDAX.BTC-USD 60 20211027 130000 59249.6100000 59271.8000000 58655.9900000 58959.9300000 690
GDAX.BTC-USD 60 20211027 140000 58969.6200000 59165.0800000 58349.4500000 58970.7400000 722
GDAX.BTC-USD 60 20211027 150000 58974.8700000 59210.5200000 58550.8200000 58590.3400000 612
GDAX.BTC-USD 60 20211027 160000 58590.3400000 59106.6900000 58275.1000000 59061.7400000 890
GDAX.BTC-USD 60 20211027 170000 59064.9400000 59357.0000000 58937.5800000 59060.5200000 816
GDAX.BTC-USD 60 20211027 180000 59057.6100000 59485.0000000 58735.8000000 59197.8500000 922
GDAX.BTC-USD 60 20211027 190000 59196.8900000 59411.1700000 58785.0200000 58849.3800000 935
GDAX.BTC-USD 60 20211027 200000 58849.4300000 59091.2600000 58567.3200000 58910.2200000 973
GDAX.BTC-USD 60 20211027 210000 58910.2200000 59221.4300000 58840.4600000 58937.2100000 728
GDAX.BTC-USD 60 20211027 220000 58937.2200000 59069.8400000 58730.0000000 58768.2900000 853
GDAX.BTC-USD 60 20211027 230000 58768.3000000 59199.9900000 58228.8400000 59104.3100000 1601
GDAX.BTC-USD 60 20211028 000000 59111.0200000 59644.9900000 58600.0000000 58923.3200000 653
GDAX.BTC-USD 60 20211028 010000 58922.5800000 59127.0000000 58775.8800000 58793.7200000 573
GDAX.BTC-USD 60 20211028 020000 58793.7200000 58904.1600000 58529.1200000 58792.0500000 530
GDAX.BTC-USD 60 20211028 030000 58797.1000000 58965.2000000 58437.6700000 58455.4700000 602
GDAX.BTC-USD 60 20211028 040000 58462.7300000 58922.5700000 58277.3300000 58296.6600000 696
GDAX.BTC-USD 60 20211028 050000 58296.6600000 59019.4600000 58137.4000000 58967.8400000 599
GDAX.BTC-USD 60 20211028 060000 58972.6200000 58974.7500000 58683.7100000 58971.8100000 424
GDAX.BTC-USD 60 20211028 070000 58971.8100000 59237.2200000 58713.9600000 58866.0100000 578
GDAX.BTC-USD 60 20211028 080000 58870.5600000 59268.9900000 58724.3200000 58830.8700000 561
GDAX.BTC-USD 60 20211028 090000 58827.2900000 59186.0500000 58766.0700000 59092.2400000 589
GDAX.BTC-USD 60 20211028 100000 59092.2400000 59244.8300000 58700.0000000 59075.0000000 1069
GDAX.BTC-USD 60 20211028 110000 59073.0600000 59224.4800000 58872.5200000 59015.9600000 296
GDAX.BTC-USD 60 20211028 120000 59018.9500000 60698.1700000 59001.2300000 60583.3500000 656
GDAX.BTC-USD 60 20211028 130000 60583.3500000 61273.7300000 60415.2300000 61052.8800000 645
GDAX.BTC-USD 60 20211028 140000 61052.8800000 61228.8900000 60847.4800000 61056.8100000 495
GDAX.BTC-USD 60 20211028 150000 61058.9900000 61126.0800000 60795.0000000 60992.2700000 602
GDAX.BTC-USD 60 20211028 160000 60993.4600000 61321.3900000 60894.6000000 61140.0000000 767
GDAX.BTC-USD 60 20211028 170000 61140.0100000 61839.2000000 60990.3800000 61613.6600000 1069
GDAX.BTC-USD 60 20211028 180000 61614.5700000 61687.5600000 61259.2400000 61582.6700000 718
GDAX.BTC-USD 60 20211028 190000 61587.1800000 61613.4500000 61088.6200000 61169.9600000 614
GDAX.BTC-USD 60 20211028 200000 61169.9700000 61348.1500000 61129.7700000 61197.3300000 671
GDAX.BTC-USD 60 20211028 210000 61197.3300000 61333.5200000 60865.0000000 61176.3000000 959
GDAX.BTC-USD 60 20211028 220000 61176.3000000 61267.3300000 57653.8800000 60156.9300000 2315
GDAX.BTC-USD 60 20211028 230000 60156.9300000 61478.0900000 58845.0000000 61307.7400000 1304
GDAX.BTC-USD 60 20211029 000000 61307.7300000 62477.4700000 61000.0000000 61387.2600000 1493
GDAX.BTC-USD 60 20211029 010000 61383.9300000 61414.8800000 60473.0600000 60726.3100000 903
GDAX.BTC-USD 60 20211029 020000 60726.3100000 60931.8900000 60426.6500000 60524.4600000 659
GDAX.BTC-USD 60 20211029 030000 60524.4500000 60813.3300000 60347.8900000 60591.6500000 671
GDAX.BTC-USD 60 20211029 040000 60591.6300000 61415.2300000 60188.7300000 61392.0800000 753
GDAX.BTC-USD 60 20211029 050000 61392.0800000 62082.9300000 61253.9400000 61400.0100000 809
GDAX.BTC-USD 60 20211029 060000 61400.0000000 61752.8500000 61366.3000000 61604.5700000 466
GDAX.BTC-USD 60 20211029 070000 61604.5700000 61861.7800000 61546.1100000 61665.1100000 348
GDAX.BTC-USD 60 20211029 080000 61665.1000000 61729.4800000 61401.5500000 61527.9500000 293
GDAX.BTC-USD 60 20211029 090000 61526.1300000 61602.9600000 60695.9400000 61010.4900000 471
GDAX.BTC-USD 60 20211029 100000 61010.4900000 61431.1000000 60881.7400000 61379.5300000 239
GDAX.BTC-USD 60 20211029 110000 61374.0400000 61374.0400000 60354.3600000 60544.7500000 678
GDAX.BTC-USD 60 20211029 120000 60546.2000000 60983.3500000 60416.8700000 60937.1000000 579
GDAX.BTC-USD 60 20211029 130000 60937.1000000 61355.2400000 60793.4000000 60860.6300000 262
GDAX.BTC-USD 60 20211029 140000 60864.3600000 61056.7000000 60566.1700000 61043.7900000 303
GDAX.BTC-USD 60 20211029 150000 61041.9200000 61157.0400000 60557.6700000 60949.1500000 378
GDAX.BTC-USD 60 20211029 160000 60953.1100000 61500.0000000 60723.1100000 60974.3600000 512
GDAX.BTC-USD 60 20211029 170000 60970.1400000 61374.3900000 60756.5100000 61299.2800000 583
GDAX.BTC-USD 60 20211029 180000 61299.2700000 61367.5900000 61003.1300000 61254.0000000 3103
GDAX.BTC-USD 60 20211029 190000 61254.0000000 62557.0000000 61207.9700000 62292.1500000 1445
GDAX.BTC-USD 60 20211029 200000 62292.1500000 62974.0000000 62292.1400000 62598.3300000 910
GDAX.BTC-USD 60 20211029 210000 62600.7500000 62682.9900000 62296.2500000 62413.8700000 666
GDAX.BTC-USD 60 20211029 220000 62413.8700000 62500.0000000 61977.0900000 62099.9900000 584
GDAX.BTC-USD 60 20211029 230000 62096.4200000 62687.9800000 61917.3300000 62558.9800000 844
GDAX.BTC-USD 60 20211030 000000 62567.5000000 62744.8000000 62278.7100000 62387.6200000 488
GDAX.BTC-USD 60 20211030 010000 62393.1400000 62523.8600000 62170.0100000 62382.1500000 263
GDAX.BTC-USD 60 20211030 020000 62382.1500000 62499.1400000 62205.2200000 62351.6500000 263
GDAX.BTC-USD 60 20211030 030000 62351.6400000 62439.2500000 62072.5500000 62276.7200000 253
GDAX.BTC-USD 60 20211030 040000 62287.9500000 62379.2000000 61756.0400000 61943.9900000 373
GDAX.BTC-USD 60 20211030 050000 61944.0000000 62162.9300000 61845.2700000 62034.3700000 266
GDAX.BTC-USD 60 20211030 060000 62034.6500000 62065.6900000 61797.5600000 61882.7400000 251
GDAX.BTC-USD 60 20211030 070000 61888.1800000 61965.6400000 61617.9200000 61698.7000000 260
GDAX.BTC-USD 60 20211030 080000 61698.7000000 61929.3900000 61450.0000000 61476.1600000 460
GDAX.BTC-USD 60 20211030 090000 61476.1600000 61688.0000000 61284.8800000 61554.3200000 287
GDAX.BTC-USD 60 20211030 100000 61550.4600000 61904.4900000 61421.0000000 61789.5000000 164
GDAX.BTC-USD 60 20211030 110000 61789.5000000 61789.5000000 61513.6500000 61594.5500000 124
GDAX.BTC-USD 60 20211030 120000 61598.7300000 61697.5000000 61067.0300000 61356.3900000 219
GDAX.BTC-USD 60 20211030 130000 61349.0200000 61610.7600000 61241.3200000 61431.6200000 134
GDAX.BTC-USD 60 20211030 140000 61434.7500000 61907.9500000 61265.3100000 61828.0000000 134
GDAX.BTC-USD 60 20211030 150000 61828.0000000 62005.2600000 61541.9600000 61618.1000000 171
GDAX.BTC-USD 60 20211030 160000 61618.1000000 61702.9400000 61407.4700000 61661.0100000 249
GDAX.BTC-USD 60 20211030 170000 61661.0100000 62277.6000000 61338.4500000 61593.9300000 482
GDAX.BTC-USD 60 20211030 180000 61593.9200000 61709.3600000 60725.0100000 61209.8700000 673
GDAX.BTC-USD 60 20211030 190000 61209.7900000 61472.8800000 61196.4300000 61404.3600000 357
GDAX.BTC-USD 60 20211030 200000 61393.9500000 61552.4300000 61105.0600000 61275.1700000 289
GDAX.BTC-USD 60 20211030 210000 61275.1700000 61596.0300000 61147.2800000 61431.1500000 276
GDAX.BTC-USD 60 20211030 220000 61429.4600000 61613.8500000 61400.0000000 61595.0000000 208
GDAX.BTC-USD 60 20211030 230000 61595.0700000 61824.2000000 61486.9400000 61768.7600000 206
GDAX.BTC-USD 60 20211031 000000 61764.6700000 61986.7200000 61595.6800000 61677.7800000 223
GDAX.BTC-USD 60 20211031 010000 61684.9300000 61731.7500000 61474.5800000 61474.5900000 259
GDAX.BTC-USD 60 20211031 020000 61474.5900000 61653.3100000 61207.7900000 61569.1400000 412
GDAX.BTC-USD 60 20211031 030000 61562.9900000 61918.9200000 61517.5700000 61892.4100000 318
GDAX.BTC-USD 60 20211031 040000 61896.3800000 62425.2800000 61889.1900000 62394.6000000 473
GDAX.BTC-USD 60 20211031 050000 62404.2500000 62427.0200000 62151.1500000 62199.2100000 276
GDAX.BTC-USD 60 20211031 060000 62203.4800000 62312.6800000 61650.0000000 61767.6300000 332
GDAX.BTC-USD 60 20211031 070000 61767.6200000 61909.5800000 61627.0000000 61740.1900000 310
GDAX.BTC-USD 60 20211031 080000 61732.9500000 61773.0200000 61429.1500000 61438.3800000 293
GDAX.BTC-USD 60 20211031 090000 61438.3800000 61496.6300000 61200.0000000 61315.0300000 333
